# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
761,Pre-Flop,1,-4656,4656,FOLD,0,"['7s', 'As']","['6s', '2h']","['4d', '5d']",,4h,2,2
762,Pre-Flop,0,-4654,4654,RAISE,98,"['3h', '8s']","['2h', '9h']","['5s', '6s']",,,1,1
762,Pre-Flop,1,-4654,4654,DISCARD,0,"['3h', '8s']","['2h', '9h']","['5s', '6s']",,,2,2
762,Pre-Flop,1,-4654,4654,CALL,0,"['3h', '8s']","['8d', '9h']","['5s', '6s']",,2h,2,2
762,Flop,0,-4654,4654,CHECK,0,"['3h', '8s']","['8d', '9h']","['5s', '6s', 'Ah']",,2h,100,100
762,Flop,1,-4654,4654,CHECK,0,"['3h', '8s']","['8d', '9h']","['5s', '6s', 'Ah']",,2h,100,100
762,Turn,0,-4654,4654,CHECK,0,"['3h', '8s']","['8d', '9h']","['5s', '6s', 'Ah', '2s']",,2h,100,100
762,Turn,1,-4654,4654,CHECK,0,"['3h', '8s']","['8d', '9h']","['5s', '6s', 'Ah', '2s']",,2h,100,100
762,River,0,-4654,4654,CHECK,0,"['3h', '8s']","['8d', '9h']","['5s', '6s', 'Ah', '2s', '6d']",,2h,100,100
762,River,1,-4654,4654,CHECK,0,"['3h', '8s']","['8d', '9h']","['5s', '6s', 'Ah', '2s', '6d']",,2h,100,100
763,Pre-Flop,1,-4754,4754,CALL,0,"['6s', '7h']","['9d', '2h']","['8d', '6d']",,,1,1
763,Pre-Flop,0,-4754,4754,RAISE,98,"['6s', '7h']","['9d', '2h']","['8d', '6d']",,,2,2
763,Pre-Flop,1,-4754,4754,DISCARD,0,"['6s', '7h']","['9d', '2h']","['8d', '6d']",,,2,2
763,Pre-Flop,1,-4754,4754,CALL,0,"['6s', '7h']","['9d', '8s']","['8d', '6d']",,2h,2,2
763,Flop,1,-4754,4754,CHECK,0,"['6s', '7h']","['9d', '8s']","['8d', '6d', '3h']",,2h,100,100
763,Flop,0,-4754,4754,CHECK,0,"['6s', '7h']","['9d', '8s']","['8d', '6d', '3h']",,2h,100,100
763,Turn,1,-4754,4754,CHECK,0,"['6s', '7h']","['9d', '8s']","['8d', '6d', '3h', 'Ah']",,2h,100,100
763,Turn,0,-4754,4754,CHECK,0,"['6s', '7h']","['9d', '8s']","['8d', '6d', '3h', 'Ah']",,2h,100,100
763,River,1,-4754,4754,CHECK,0,"['6s', '7h']","['9d', '8s']","['8d', '6d', '3h', 'Ah', 'Ad']",,2h,100,100
763,River,0,-4754,4754,CHECK,0,"['6s', '7h']","['9d', '8s']","['8d', '6d', '3h', 'Ah', 'Ad']",,2h,100,100
764,Pre-Flop,0,-4854,4854,RAISE,98,"['8d', 'Ah']","['2d', '9d']","['2s', '9s']",,,1,1
764,Pre-Flop,1,-4854,4854,DISCARD,0,"['8d', 'Ah']","['2d', '9d']","['2s', '9s']",,,2,2
764,Pre-Flop,1,-4854,4854,CALL,0,"['8d', 'Ah']","['5d', '9d']","['2s', '9s']",,2d,2,2
764,Flop,0,-4854,4854,CHECK,0,"['8d', 'Ah']","['5d', '9d']","['2s', '9s', '7d']",,2d,100,100
764,Flop,1,-4854,4854,CHECK,0,"['8d', 'Ah']","['5d', '9d']","['2s', '9s', '7d']",,2d,100,100
764,Turn,0,-4854,4854,CHECK,0,"['8d', 'Ah']","['5d', '9d']","['2s', '9s', '7d', '3s']",,2d,100,100
764,Turn,1,-4854,4854,CHECK,0,"['8d', 'Ah']","['5d', '9d']","['2s', '9s', '7d', '3s']",,2d,100,100
764,River,0,-4854,4854,CHECK,0,"['8d', 'Ah']","['5d', '9d']","['2s', '9s', '7d', '3s', '6d']",,2d,100,100
764,River,1,-4854,4854,CHECK,0,"['8d', 'Ah']","['5d', '9d']","['2s', '9s', '7d', '3s', '6d']",,2d,100,100
765,Pre-Flop,1,-4754,4754,CALL,0,"['3h', '3d']","['8d', '5h']","['9d', 'Ah']",,,1,1
765,Pre-Flop,0,-4754,4754,RAISE,98,"['3h', '3d']","['8d', '5h']","['9d', 'Ah']",,,2,2
765,Pre-Flop,1,-4754,4754,DISCARD,0,"['3h', '3d']","['8d', '5h']","['9d', 'Ah']",,,2,2
765,Pre-Flop,1,-4754,4754,FOLD,0,"['3h', '3d']","['8d', '4h']","['9d', 'Ah']",,5h,2,2
766,Pre-Flop,0,-4752,4752,RAISE,98,"['3d', '5s']","['8h', 'Ad']","['7d', '6s']",,,1,1
766,Pre-Flop,1,-4752,4752,CALL,0,"['3d', '5s']","['8h', 'Ad']","['7d', '6s']",,,2,2
766,Flop,0,-4752,4752,CHECK,0,"['3d', '5s']","['8h', 'Ad']","['7d', '6s', '4h']",,,100,100
766,Flop,1,-4752,4752,CHECK,0,"['3d', '5s']","['8h', 'Ad']","['7d', '6s', '4h']",,,100,100
766,Turn,0,-4752,4752,CHECK,0,"['3d', '5s']","['8h', 'Ad']","['7d', '6s', '4h', '7s']",,,100,100
766,Turn,1,-4752,4752,CHECK,0,"['3d', '5s']","['8h', 'Ad']","['7d', '6s', '4h', '7s']",,,100,100
766,River,0,-4752,4752,CHECK,0,"['3d', '5s']","['8h', 'Ad']","['7d', '6s', '4h', '7s', '4s']",,,100,100
766,River,1,-4752,4752,CHECK,0,"['3d', '5s']","['8h', 'Ad']","['7d', '6s', '4h', '7s', '4s']",,,100,100
767,Pre-Flop,1,-4652,4652,CALL,0,"['Ad', '4d']","['7d', '9s']","['2d', '6d']",,,1,1
767,Pre-Flop,0,-4652,4652,RAISE,98,"['Ad', '4d']","['7d', '9s']","['2d', '6d']",,,2,2
767,Pre-Flop,1,-4652,4652,CALL,0,"['Ad', '4d']","['7d', '9s']","['2d', '6d']",,,2,2
767,Flop,1,-4652,4652,CHECK,0,"['Ad', '4d']","['7d', '9s']","['2d', '6d', '5s']",,,100,100
767,Flop,0,-4652,4652,CHECK,0,"['Ad', '4d']","['7d', '9s']","['2d', '6d', '5s']",,,100,100
767,Turn,1,-4652,4652,CHECK,0,"['Ad', '4d']","['7d', '9s']","['2d', '6d', '5s', '9d']",,,100,100
767,Turn,0,-4652,4652,CHECK,0,"['Ad', '4d']","['7d', '9s']","['2d', '6d', '5s', '9d']",,,100,100
767,River,1,-4652,4652,CHECK,0,"['Ad', '4d']","['7d', '9s']","['2d', '6d', '5s', '9d', '8s']",,,100,100
767,River,0,-4652,4652,CHECK,0,"['Ad', '4d']","['7d', '9s']","['2d', '6d', '5s', '9d', '8s']",,,100,100
768,Pre-Flop,0,-4552,4552,RAISE,98,"['6s', 'Ad']","['7h', '6h']","['3s', '3h']",,,1,1
768,Pre-Flop,1,-4552,4552,CALL,0,"['6s', 'Ad']","['7h', '6h']","['3s', '3h']",,,2,2
768,Flop,0,-4552,4552,CHECK,0,"['6s', 'Ad']","['7h', '6h']","['3s', '3h', 'Ah']",,,100,100
768,Flop,1,-4552,4552,CHECK,0,"['6s', 'Ad']","['7h', '6h']","['3s', '3h', 'Ah']",,,100,100
768,Turn,0,-4552,4552,CHECK,0,"['6s', 'Ad']","['7h', '6h']","['3s', '3h', 'Ah', '2d']",,,100,100
768,Turn,1,-4552,4552,CHECK,0,"['6s', 'Ad']","['7h', '6h']","['3s', '3h', 'Ah', '2d']",,,100,100
768,River,0,-4552,4552,CHECK,0,"['6s', 'Ad']","['7h', '6h']","['3s', '3h', 'Ah', '2d', '2h']",,,100,100
768,River,1,-4552,4552,CHECK,0,"['6s', 'Ad']","['7h', '6h']","['3s', '3h', 'Ah', '2d', '2h']",,,100,100
769,Pre-Flop,1,-4652,4652,CALL,0,"['6h', 'Ad']","['6s', '5d']","['2d', '8s']",,,1,1
769,Pre-Flop,0,-4652,4652,RAISE,98,"['6h', 'Ad']","['6s', '5d']","['2d', '8s']",,,2,2
769,Pre-Flop,1,-4652,4652,CALL,0,"['6h', 'Ad']","['6s', '5d']","['2d', '8s']",,,2,2
769,Flop,1,-4652,4652,CHECK,0,"['6h', 'Ad']","['6s', '5d']","['2d', '8s', '8d']",,,100,100
769,Flop,0,-4652,4652,CHECK,0,"['6h', 'Ad']","['6s', '5d']","['2d', '8s', '8d']",,,100,100
769,Turn,1,-4652,4652,CHECK,0,"['6h', 'Ad']","['6s', '5d']","['2d', '8s', '8d', '3d']",,,100,100
769,Turn,0,-4652,4652,CHECK,0,"['6h', 'Ad']","['6s', '5d']","['2d', '8s', '8d', '3d']",,,100,100
769,River,1,-4652,4652,CHECK,0,"['6h', 'Ad']","['6s', '5d']","['2d', '8s', '8d', '3d', '8h']",,,100,100
769,River,0,-4652,4652,CHECK,0,"['6h', 'Ad']","['6s', '5d']","['2d', '8s', '8d', '3d', '8h']",,,100,100
770,Pre-Flop,0,-4552,4552,RAISE,98,"['9h', '6s']","['2h', '9s']","['8s', '4d']",,,1,1
770,Pre-Flop,1,-4552,4552,DISCARD,0,"['9h', '6s']","['2h', '9s']","['8s', '4d']",,,2,2
770,Pre-Flop,1,-4552,4552,FOLD,0,"['9h', '6s']","['2h', '8h']","['8s', '4d']",,9s,2,2
771,Pre-Flop,1,-4550,4550,CALL,0,"['8h', '5d']","['6s', '4d']","['6d', '4s']",,,1,1
771,Pre-Flop,0,-4550,4550,RAISE,98,"['8h', '5d']","['6s', '4d']","['6d', '4s']",,,2,2
771,Pre-Flop,1,-4550,4550,DISCARD,0,"['8h', '5d']","['6s', '4d']","['6d', '4s']",,,2,2
771,Pre-Flop,1,-4550,4550,CALL,0,"['8h', '5d']","['6s', '7h']","['6d', '4s']",,4d,2,2
771,Flop,1,-4550,4550,CHECK,0,"['8h', '5d']","['6s', '7h']","['6d', '4s', '5s']",,4d,100,100
771,Flop,0,-4550,4550,CHECK,0,"['8h', '5d']","['6s', '7h']","['6d', '4s', '5s']",,4d,100,100
771,Turn,1,-4550,4550,CHECK,0,"['8h', '5d']","['6s', '7h']","['6d', '4s', '5s', 'As']",,4d,100,100
771,Turn,0,-4550,4550,CHECK,0,"['8h', '5d']","['6s', '7h']","['6d', '4s', '5s', 'As']",,4d,100,100
771,River,1,-4550,4550,CHECK,0,"['8h', '5d']","['6s', '7h']","['6d', '4s', '5s', 'As', '2h']",,4d,100,100
771,River,0,-4550,4550,CHECK,0,"['8h', '5d']","['6s', '7h']","['6d', '4s', '5s', 'As', '2h']",,4d,100,100
772,Pre-Flop,0,-4650,4650,RAISE,98,"['4s', '5h']","['8d', '3d']","['2h', '2d']",,,1,1
772,Pre-Flop,1,-4650,4650,DISCARD,0,"['4s', '5h']","['8d', '3d']","['2h', '2d']",,,2,2
772,Pre-Flop,1,-4650,4650,FOLD,0,"['4s', '5h']","['9h', '3d']","['2h', '2d']",,8d,2,2
773,Pre-Flop,1,-4648,4648,CALL,0,"['Ah', 'Ad']","['4h', '3d']","['3h', '8h']",,,1,1
773,Pre-Flop,0,-4648,4648,RAISE,98,"['Ah', 'Ad']","['4h', '3d']","['3h', '8h']",,,2,2
773,Pre-Flop,1,-4648,4648,DISCARD,0,"['Ah', 'Ad']","['4h', '3d']","['3h', '8h']",,,2,2
773,Pre-Flop,1,-4648,4648,FOLD,0,"['Ah', 'Ad']","['4h', '2d']","['3h', '8h']",,3d,2,2
774,Pre-Flop,0,-4646,4646,RAISE,98,"['4d', '6h']","['7d', '6s']","['2d', '2s']",,,1,1
774,Pre-Flop,1,-4646,4646,CALL,0,"['4d', '6h']","['7d', '6s']","['2d', '2s']",,,2,2
774,Flop,0,-4646,4646,CHECK,0,"['4d', '6h']","['7d', '6s']","['2d', '2s', '9s']",,,100,100
774,Flop,1,-4646,4646,CHECK,0,"['4d', '6h']","['7d', '6s']","['2d', '2s', '9s']",,,100,100
774,Turn,0,-4646,4646,CHECK,0,"['4d', '6h']","['7d', '6s']","['2d', '2s', '9s', '4h']",,,100,100
774,Turn,1,-4646,4646,CHECK,0,"['4d', '6h']","['7d', '6s']","['2d', '2s', '9s', '4h']",,,100,100
774,River,0,-4646,4646,CHECK,0,"['4d', '6h']","['7d', '6s']","['2d', '2s', '9s', '4h', '5d']",,,100,100
774,River,1,-4646,4646,CHECK,0,"['4d', '6h']","['7d', '6s']","['2d', '2s', '9s', '4h', '5d']",,,100,100
775,Pre-Flop,1,-4546,4546,CALL,0,"['5s', '9h']","['8h', '8s']","['Ah', '7h']",,,1,1
775,Pre-Flop,0,-4546,4546,RAISE,98,"['5s', '9h']","['8h', '8s']","['Ah', '7h']",,,2,2
775,Pre-Flop,1,-4546,4546,CALL,0,"['5s', '9h']","['8h', '8s']","['Ah', '7h']",,,2,2
775,Flop,1,-4546,4546,CHECK,0,"['5s', '9h']","['8h', '8s']","['Ah', '7h', '5h']",,,100,100
775,Flop,0,-4546,4546,CHECK,0,"['5s', '9h']","['8h', '8s']","['Ah', '7h', '5h']",,,100,100
775,Turn,1,-4546,4546,CHECK,0,"['5s', '9h']","['8h', '8s']","['Ah', '7h', '5h', '3h']",,,100,100
775,Turn,0,-4546,4546,CHECK,0,"['5s', '9h']","['8h', '8s']","['Ah', '7h', '5h', '3h']",,,100,100
775,River,1,-4546,4546,CHECK,0,"['5s', '9h']","['8h', '8s']","['Ah', '7h', '5h', '3h', '2s']",,,100,100
775,River,0,-4546,4546,CHECK,0,"['5s', '9h']","['8h', '8s']","['Ah', '7h', '5h', '3h', '2s']",,,100,100
776,Pre-Flop,0,-4446,4446,RAISE,98,"['5s', '7d']","['4s', '6s']","['2d', '9h']",,,1,1
776,Pre-Flop,1,-4446,4446,DISCARD,0,"['5s', '7d']","['4s', '6s']","['2d', '9h']",,,2,2
776,Pre-Flop,1,-4446,4446,CALL,0,"['5s', '7d']","['7s', '6s']","['2d', '9h']",,4s,2,2
776,Flop,0,-4446,4446,CHECK,0,"['5s', '7d']","['7s', '6s']","['2d', '9h', '4d']",,4s,100,100
776,Flop,1,-4446,4446,CHECK,0,"['5s', '7d']","['7s', '6s']","['2d', '9h', '4d']",,4s,100,100
776,Turn,0,-4446,4446,CHECK,0,"['5s', '7d']","['7s', '6s']","['2d', '9h', '4d', '8d']",,4s,100,100
776,Turn,1,-4446,4446,CHECK,0,"['5s', '7d']","['7s', '6s']","['2d', '9h', '4d', '8d']",,4s,100,100
776,River,0,-4446,4446,CHECK,0,"['5s', '7d']","['7s', '6s']","['2d', '9h', '4d', '8d', '3h']",,4s,100,100
776,River,1,-4446,4446,CHECK,0,"['5s', '7d']","['7s', '6s']","['2d', '9h', '4d', '8d', '3h']",,4s,100,100
777,Pre-Flop,1,-4546,4546,CALL,0,"['7h', '4d']","['9s', '8s']","['2s', '6s']",,,1,1
777,Pre-Flop,0,-4546,4546,RAISE,98,"['7h', '4d']","['9s', '8s']","['2s', '6s']",,,2,2
777,Pre-Flop,1,-4546,4546,CALL,0,"['7h', '4d']","['9s', '8s']","['2s', '6s']",,,2,2
777,Flop,1,-4546,4546,CHECK,0,"['7h', '4d']","['9s', '8s']","['2s', '6s', 'Ah']",,,100,100
777,Flop,0,-4546,4546,CHECK,0,"['7h', '4d']","['9s', '8s']","['2s', '6s', 'Ah']",,,100,100
777,Turn,1,-4546,4546,CHECK,0,"['7h', '4d']","['9s', '8s']","['2s', '6s', 'Ah', '4s']",,,100,100
777,Turn,0,-4546,4546,CHECK,0,"['7h', '4d']","['9s', '8s']","['2s', '6s', 'Ah', '4s']",,,100,100
777,River,1,-4546,4546,CHECK,0,"['7h', '4d']","['9s', '8s']","['2s', '6s', 'Ah', '4s', '8h']",,,100,100
777,River,0,-4546,4546,CHECK,0,"['7h', '4d']","['9s', '8s']","['2s', '6s', 'Ah', '4s', '8h']",,,100,100
778,Pre-Flop,0,-4646,4646,RAISE,98,"['7d', 'As']","['8d', 'Ah']","['8h', '6h']",,,1,1
778,Pre-Flop,1,-4646,4646,CALL,0,"['7d', 'As']","['8d', 'Ah']","['8h', '6h']",,,2,2
778,Flop,0,-4646,4646,CHECK,0,"['7d', 'As']","['8d', 'Ah']","['8h', '6h', '8s']",,,100,100
778,Flop,1,-4646,4646,CHECK,0,"['7d', 'As']","['8d', 'Ah']","['8h', '6h', '8s']",,,100,100
778,Turn,0,-4646,4646,CHECK,0,"['7d', 'As']","['8d', 'Ah']","['8h', '6h', '8s', '3s']",,,100,100
778,Turn,1,-4646,4646,CHECK,0,"['7d', 'As']","['8d', 'Ah']","['8h', '6h', '8s', '3s']",,,100,100
778,River,0,-4646,4646,CHECK,0,"['7d', 'As']","['8d', 'Ah']","['8h', '6h', '8s', '3s', '7h']",,,100,100
778,River,1,-4646,4646,CHECK,0,"['7d', 'As']","['8d', 'Ah']","['8h', '6h', '8s', '3s', '7h']",,,100,100
779,Pre-Flop,1,-4746,4746,CALL,0,"['9d', '6d']","['5s', 'As']","['7s', '7d']",,,1,1
779,Pre-Flop,0,-4746,4746,RAISE,98,"['9d', '6d']","['5s', 'As']","['7s', '7d']",,,2,2
779,Pre-Flop,1,-4746,4746,CALL,0,"['9d', '6d']","['5s', 'As']","['7s', '7d']",,,2,2
779,Flop,1,-4746,4746,CHECK,0,"['9d', '6d']","['5s', 'As']","['7s', '7d', 'Ah']",,,100,100
779,Flop,0,-4746,4746,CHECK,0,"['9d', '6d']","['5s', 'As']","['7s', '7d', 'Ah']",,,100,100
779,Turn,1,-4746,4746,CHECK,0,"['9d', '6d']","['5s', 'As']","['7s', '7d', 'Ah', '6s']",,,100,100
779,Turn,0,-4746,4746,CHECK,0,"['9d', '6d']","['5s', 'As']","['7s', '7d', 'Ah', '6s']",,,100,100
779,River,1,-4746,4746,CHECK,0,"['9d', '6d']","['5s', 'As']","['7s', '7d', 'Ah', '6s', '3s']",,,100,100
779,River,0,-4746,4746,CHECK,0,"['9d', '6d']","['5s', 'As']","['7s', '7d', 'Ah', '6s', '3s']",,,100,100
780,Pre-Flop,0,-4846,4846,RAISE,98,"['9s', '8s']","['2d', '7d']","['3d', '6h']",,,1,1
780,Pre-Flop,1,-4846,4846,DISCARD,0,"['9s', '8s']","['2d', '7d']","['3d', '6h']",,,2,2
780,Pre-Flop,1,-4846,4846,FOLD,0,"['9s', '8s']","['2d', '5s']","['3d', '6h']",,7d,2,2
781,Pre-Flop,1,-4844,4844,CALL,0,"['2h', '6h']","['8h', '9d']","['2s', '4h']",,,1,1
781,Pre-Flop,0,-4844,4844,RAISE,98,"['2h', '6h']","['8h', '9d']","['2s', '4h']",,,2,2
781,Pre-Flop,1,-4844,4844,CALL,0,"['2h', '6h']","['8h', '9d']","['2s', '4h']",,,2,2
781,Flop,1,-4844,4844,CHECK,0,"['2h', '6h']","['8h', '9d']","['2s', '4h', '9s']",,,100,100
781,Flop,0,-4844,4844,CHECK,0,"['2h', '6h']","['8h', '9d']","['2s', '4h', '9s']",,,100,100
781,Turn,1,-4844,4844,CHECK,0,"['2h', '6h']","['8h', '9d']","['2s', '4h', '9s', '3s']",,,100,100
781,Turn,0,-4844,4844,CHECK,0,"['2h', '6h']","['8h', '9d']","['2s', '4h', '9s', '3s']",,,100,100
781,River,1,-4844,4844,CHECK,0,"['2h', '6h']","['8h', '9d']","['2s', '4h', '9s', '3s', '5h']",,,100,100
781,River,0,-4844,4844,CHECK,0,"['2h', '6h']","['8h', '9d']","['2s', '4h', '9s', '3s', '5h']",,,100,100
782,Pre-Flop,0,-4744,4744,RAISE,98,"['8s', '7d']","['8d', '6h']","['5h', '3d']",,,1,1
782,Pre-Flop,1,-4744,4744,CALL,0,"['8s', '7d']","['8d', '6h']","['5h', '3d']",,,2,2
782,Flop,0,-4744,4744,CHECK,0,"['8s', '7d']","['8d', '6h']","['5h', '3d', '9h']",,,100,100
782,Flop,1,-4744,4744,CHECK,0,"['8s', '7d']","['8d', '6h']","['5h', '3d', '9h']",,,100,100
782,Turn,0,-4744,4744,CHECK,0,"['8s', '7d']","['8d', '6h']","['5h', '3d', '9h', '5d']",,,100,100
782,Turn,1,-4744,4744,CHECK,0,"['8s', '7d']","['8d', '6h']","['5h', '3d', '9h', '5d']",,,100,100
782,River,0,-4744,4744,CHECK,0,"['8s', '7d']","['8d', '6h']","['5h', '3d', '9h', '5d', '2s']",,,100,100
782,River,1,-4744,4744,CHECK,0,"['8s', '7d']","['8d', '6h']","['5h', '3d', '9h', '5d', '2s']",,,100,100
783,Pre-Flop,1,-4644,4644,CALL,0,"['8h', '2d']","['5s', '8s']","['4s', '7h']",,,1,1
783,Pre-Flop,0,-4644,4644,RAISE,98,"['8h', '2d']","['5s', '8s']","['4s', '7h']",,,2,2
783,Pre-Flop,1,-4644,4644,CALL,0,"['8h', '2d']","['5s', '8s']","['4s', '7h']",,,2,2
783,Flop,1,-4644,4644,CHECK,0,"['8h', '2d']","['5s', '8s']","['4s', '7h', '7d']",,,100,100
783,Flop,0,-4644,4644,CHECK,0,"['8h', '2d']","['5s', '8s']","['4s', '7h', '7d']",,,100,100
783,Turn,1,-4644,4644,CHECK,0,"['8h', '2d']","['5s', '8s']","['4s', '7h', '7d', '3s']",,,100,100
783,Turn,0,-4644,4644,CHECK,0,"['8h', '2d']","['5s', '8s']","['4s', '7h', '7d', '3s']",,,100,100
783,River,1,-4644,4644,CHECK,0,"['8h', '2d']","['5s', '8s']","['4s', '7h', '7d', '3s', '7s']",,,100,100
783,River,0,-4644,4644,CHECK,0,"['8h', '2d']","['5s', '8s']","['4s', '7h', '7d', '3s', '7s']",,,100,100
784,Pre-Flop,0,-4744,4744,RAISE,98,"['2h', '7h']","['7d', '3s']","['6d', 'Ad']",,,1,1
784,Pre-Flop,1,-4744,4744,DISCARD,0,"['2h', '7h']","['7d', '3s']","['6d', 'Ad']",,,2,2
784,Pre-Flop,1,-4744,4744,FOLD,0,"['2h', '7h']","['8d', '3s']","['6d', 'Ad']",,7d,2,2
785,Pre-Flop,1,-4742,4742,CALL,0,"['7s', '6s']","['8s', '3d']","['4d', '8h']",,,1,1
785,Pre-Flop,0,-4742,4742,RAISE,98,"['7s', '6s']","['8s', '3d']","['4d', '8h']",,,2,2
785,Pre-Flop,1,-4742,4742,DISCARD,0,"['7s', '6s']","['8s', '3d']","['4d', '8h']",,,2,2
785,Pre-Flop,1,-4742,4742,FOLD,0,"['7s', '6s']","['5s', '3d']","['4d', '8h']",,8s,2,2
786,Pre-Flop,0,-4740,4740,RAISE,98,"['5h', '8s']","['8h', '7h']","['7s', '6d']",,,1,1
786,Pre-Flop,1,-4740,4740,CALL,0,"['5h', '8s']","['8h', '7h']","['7s', '6d']",,,2,2
786,Flop,0,-4740,4740,CHECK,0,"['5h', '8s']","['8h', '7h']","['7s', '6d', '4s']",,,100,100
786,Flop,1,-4740,4740,CHECK,0,"['5h', '8s']","['8h', '7h']","['7s', '6d', '4s']",,,100,100
786,Turn,0,-4740,4740,CHECK,0,"['5h', '8s']","['8h', '7h']","['7s', '6d', '4s', '5d']",,,100,100
786,Turn,1,-4740,4740,CHECK,0,"['5h', '8s']","['8h', '7h']","['7s', '6d', '4s', '5d']",,,100,100
786,River,0,-4740,4740,CHECK,0,"['5h', '8s']","['8h', '7h']","['7s', '6d', '4s', '5d', '9d']",,,100,100
786,River,1,-4740,4740,CHECK,0,"['5h', '8s']","['8h', '7h']","['7s', '6d', '4s', '5d', '9d']",,,100,100
787,Pre-Flop,1,-4740,4740,CALL,0,"['9s', '4s']","['2s', '3s']","['9d', '8h']",,,1,1
787,Pre-Flop,0,-4740,4740,RAISE,98,"['9s', '4s']","['2s', '3s']","['9d', '8h']",,,2,2
787,Pre-Flop,1,-4740,4740,DISCARD,0,"['9s', '4s']","['2s', '3s']","['9d', '8h']",,,2,2
787,Pre-Flop,1,-4740,4740,FOLD,0,"['9s', '4s']","['7s', '3s']","['9d', '8h']",,2s,2,2
788,Pre-Flop,0,-4738,4738,RAISE,98,"['7d', '6h']","['3s', '4d']","['5s', '8s']",,,1,1
788,Pre-Flop,1,-4738,4738,DISCARD,0,"['7d', '6h']","['3s', '4d']","['5s', '8s']",,,2,2
788,Pre-Flop,1,-4738,4738,FOLD,0,"['7d', '6h']","['3s', '4h']","['5s', '8s']",,4d,2,2
789,Pre-Flop,1,-4736,4736,CALL,0,"['4d', '8d']","['As', '5d']","['2d', '2s']",,,1,1
789,Pre-Flop,0,-4736,4736,RAISE,98,"['4d', '8d']","['As', '5d']","['2d', '2s']",,,2,2
789,Pre-Flop,1,-4736,4736,CALL,0,"['4d', '8d']","['As', '5d']","['2d', '2s']",,,2,2
789,Flop,1,-4736,4736,CHECK,0,"['4d', '8d']","['As', '5d']","['2d', '2s', 'Ad']",,,100,100
789,Flop,0,-4736,4736,CHECK,0,"['4d', '8d']","['As', '5d']","['2d', '2s', 'Ad']",,,100,100
789,Turn,1,-4736,4736,CHECK,0,"['4d', '8d']","['As', '5d']","['2d', '2s', 'Ad', '4s']",,,100,100
789,Turn,0,-4736,4736,CHECK,0,"['4d', '8d']","['As', '5d']","['2d', '2s', 'Ad', '4s']",,,100,100
789,River,1,-4736,4736,CHECK,0,"['4d', '8d']","['As', '5d']","['2d', '2s', 'Ad', '4s', '7d']",,,100,100
789,River,0,-4736,4736,CHECK,0,"['4d', '8d']","['As', '5d']","['2d', '2s', 'Ad', '4s', '7d']",,,100,100
790,Pre-Flop,0,-4636,4636,RAISE,98,"['6d', '5h']","['5d', '2d']","['Ah', '3s']",,,1,1
790,Pre-Flop,1,-4636,4636,DISCARD,0,"['6d', '5h']","['5d', '2d']","['Ah', '3s']",,,2,2
790,Pre-Flop,1,-4636,4636,FOLD,0,"['6d', '5h']","['5d', '7s']","['Ah', '3s']",,2d,2,2
791,Pre-Flop,1,-4634,4634,CALL,0,"['2d', '9d']","['3h', '8s']","['5s', '7d']",,,1,1
791,Pre-Flop,0,-4634,4634,RAISE,98,"['2d', '9d']","['3h', '8s']","['5s', '7d']",,,2,2
791,Pre-Flop,1,-4634,4634,DISCARD,0,"['2d', '9d']","['3h', '8s']","['5s', '7d']",,,2,2
791,Pre-Flop,1,-4634,4634,FOLD,0,"['2d', '9d']","['3h', '5d']","['5s', '7d']",,8s,2,2
792,Pre-Flop,0,-4632,4632,RAISE,98,"['5d', 'Ad']","['6s', '8s']","['3s', '9h']",,,1,1
792,Pre-Flop,1,-4632,4632,CALL,0,"['5d', 'Ad']","['6s', '8s']","['3s', '9h']",,,2,2
792,Flop,0,-4632,4632,CHECK,0,"['5d', 'Ad']","['6s', '8s']","['3s', '9h', '9d']",,,100,100
792,Flop,1,-4632,4632,CHECK,0,"['5d', 'Ad']","['6s', '8s']","['3s', '9h', '9d']",,,100,100
792,Turn,0,-4632,4632,CHECK,0,"['5d', 'Ad']","['6s', '8s']","['3s', '9h', '9d', '6d']",,,100,100
792,Turn,1,-4632,4632,CHECK,0,"['5d', 'Ad']","['6s', '8s']","['3s', '9h', '9d', '6d']",,,100,100
792,River,0,-4632,4632,CHECK,0,"['5d', 'Ad']","['6s', '8s']","['3s', '9h', '9d', '6d', 'As']",,,100,100
792,River,1,-4632,4632,CHECK,0,"['5d', 'Ad']","['6s', '8s']","['3s', '9h', '9d', '6d', 'As']",,,100,100
793,Pre-Flop,1,-4532,4532,CALL,0,"['2d', '8h']","['8d', '3h']","['2s', '3s']",,,1,1
793,Pre-Flop,0,-4532,4532,RAISE,98,"['2d', '8h']","['8d', '3h']","['2s', '3s']",,,2,2
793,Pre-Flop,1,-4532,4532,DISCARD,0,"['2d', '8h']","['8d', '3h']","['2s', '3s']",,,2,2
793,Pre-Flop,1,-4532,4532,CALL,0,"['2d', '8h']","['8d', '9h']","['2s', '3s']",,3h,2,2
793,Flop,1,-4532,4532,CHECK,0,"['2d', '8h']","['8d', '9h']","['2s', '3s', '6s']",,3h,100,100
